Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
11,Conv2D,265.128,10.617,5064131.579,537668.267,57330892800,11320.972,96780288,19.111, 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27) -t f16 -data_format NHWC -p s -cudnn 1,GPU-0,5064131.579,0.000,5064131.579,1.00,5064131.578947368,0.0,5064131.578947368,3.458141,0.000000,3.457410,48.228803,0.000000,48.218613,57330892800.000000,0,57330892800.000000,1.115590,0.000000,1.115590,74.722043,0.000000,74.722042,96780288.000000,0,96780288.000000,2.917466,0.000000,0.000000,tower_0/v/cg/conv1/conv2d/Conv2D,6000,0.52988311383656,2.5671141461321576,807761,5120238,4312477,5927999,4294250.0,5218500.0,5624250.0,7128000;5070000;4445000;4227000;4214000;5565000;5819000;5540000;4244000;4218000,21719288,21719288,28847288,28853288,544513288;544514288;549584288;549589288;905084288;905084288;909529288;909532288;1263150288;1263150288;1267377288;1267381288;1670693288;1670693288;1674907288;1674910288;2027088288;2027088288;2032653288;2032657288;2385386288;2385387288;2391206288;2391211288;2743895288;2743896288;2749436288;2749441288;3101264288;3101264288;3105508288;3105512288;3458280288;3458280288;3462498288;3462502288;3815492288;3815492288;3819688288;3819693288;4184050288;4184051288;4188604288;4188607288;4537049288;4537050288;4542681288;4542685288;4894075288;4894076288;4899814288;4899817288;5252057288;5252057288;5258023288;5258027288;5605148288;5605148288;5609624288;5609628288;5969828288;5969828288;5975293288;5975298288;6323644288;6323644288;6327838288;6327841288;6680096288;6680096288;6684656288;6684660288;7034457288;7034458288;7039029288;7039034288
12,Conv2DBackpropInput,138.768,6.019,4844894.737,291635.289,28707913728,5925.395,52494352,10.835, 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f16 -data_format NHWC -p s -cudnn 1,GPU-0,4844894.737,0.000,4844894.737,1.00,4844894.736842105,0.0,4844894.736842105,3.308430,0.000000,3.307731,51.537233,0.000000,51.526344,28707913728.000000,0,28707913728.000000,0.605105,0.000000,0.605105,89.364330,0.000000,89.364329,52494352.000000,0,52494352.000000,2.943253,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,4000,1.7999420406566675,5.269384985673333,208022,4868238,4660217,5076260,4739750.0,4795500.0,4851250.0,4711000;4808000;4845000;5053000;4779000;4723000;4794000;4795000;4770000;4734000,113860288,113860288,118571288,118575288,635435288;635435288;640243288;640247288;995383288;995383288;1000228288;1000232288;1353007288;1353008288;1358061288;1358065288;1760226288;1760226288;1765005288;1765010288;2118970288;2118970288;2123693288;2123697288;2476201288;2476201288;2480995288;2480999288;2834742288;2834743288;2839538288;2839543288;3190681288;3190682288;3195452288;3195457288;3547594288;3547594288;3552328288;3552332288;3904571288;3904571288;3909393288;3909397288;4273003288;4273003288;4277741288;4277745288;4627672288;4627673288;4632439288;4632443288;4984742288;4984743288;4989462288;4989466288;5341844288;5341845288;5346536288;5346540288;5694556288;5694557288;5699406288;5699410288;6058859288;6058859288;6063568288;6063573288;6413192288;6413193288;6418045288;6418050288;6769288288;6769289288;6774031288;6774035288;7123188288;7123189288;7127944288;7127950288
13,Conv2DBackpropFilter,277.415,11.109,4839842.105,537668.356,57330892800,11845.612,96780304,19.997, 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f16 -data_format NHWC -p s -cudnn 1,GPU-0,4839842.105,0.000,4839842.105,1.00,4839842.105263158,0.0,4839842.105263158,3.304980,0.000000,3.304282,54.842214,0.000000,54.830626,57330892800.000000,0,57330892800.000000,1.115591,0.000000,1.115591,72.490862,0.000000,72.490862,96780304.000000,0,96780304.000000,2.771995,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,3000,2.76508992095071,9.424094566155052,259135,4880857,4621722,5139992,4778000.0,4802500.0,4825250.0,4785000;4823000;4808000;4809000;4778000;4774000;4790000;4846000;4838000;4782000,131862288,131862288,136647288,136650288,653768288;653769288;658592288;658595288;1013885288;1013885288;1018693288;1018696288;1371508288;1371509288;1376318288;1376322288;1778528288;1778529288;1783307288;1783311288;2136914288;2136914288;2141688288;2141692288;2494592288;2494593288;2499383288;2499387288;2853108288;2853109288;2857955288;2857960288;3209446288;3209446288;3214284288;3214289288;3565661288;3565662288;3570444288;3570447288;3922893288;3922893288;3927668288;3927672288;4291079288;4291079288;4295865288;4295869288;4645730288;4645731288;4650486288;4650490288;5002607288;5002608288;5007648288;5007653288;5359725288;5359725288;5364504288;5364507288;5713052288;5713052288;5717880288;5717884288;6076825288;6076826288;6081598288;6081601288;6431675288;6431675288;6436502288;6436506288;6787254288;6787254288;6792036288;6792040288;7141213288;7141213288;7145988288;7145992288
14,Conv2DBackpropInput,316.901,12.690,4236789.474,537668.356,57330892800,13531.683,96780304,22.843, 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f16 -data_format NHWC -p s -cudnn 1,GPU-0,4236789.474,0.000,4236789.474,1.00,4236789.47368421,0.0,4236789.47368421,2.893174,0.000000,2.892563,57.735388,0.000000,57.723189,57330892800.000000,0,57330892800.000000,1.115591,0.000000,1.115591,73.606452,0.000000,73.606452,96780304.000000,0,96780304.000000,2.380868,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,6000,2.9962851671680903,11.888104633416186,307578,4291905,3984326,4599483,4146500.0,4180500.0,4228000.0,4160000;4199000;4225000;4184000;4210000;4135000;4197000;4220000;4581000;4169000,127089288,127090288,131250288,131255288,648939288;648940288;653139288;653143288;1009027288;1009027288;1013252288;1013256288;1366702288;1366703288;1370887288;1370891288;1773690288;1773690288;1777900288;1777904288;2132174288;2132174288;2136309288;2136314288;2489766288;2489767288;2493964288;2493968288;2848245288;2848245288;2852465288;2852472288;3204235288;3204235288;3208816288;3208822288;3560878288;3560878288;3565047288;3565052288;3918068288;3918069288;3922267288;3922272288;4286286288;4286287288;4290462288;4290466288;4641003288;4641003288;4645128288;4645132288;4997872288;4997872288;5002004288;5002008288;5354985288;5354986288;5359115288;5359119288;5708188288;5708189288;5712418288;5712423288;6072069288;6072069288;6076214288;6076219288;6426826288;6426827288;6431046288;6431050288;6782506288;6782507288;6786644288;6786648288;7136449288;7136449288;7140601288;7140606288
15,ApplyGradientDescent,0.000,86.089,2923236.842,2516582.422,1,0.000,452984836,154.960, 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0,GPU-0,2923236.842,0.000,2923236.842,1.00,2923236.8421052634,0.0,2923236.8421052634,1.996189,0.000000,1.995767,59.731577,0.000000,59.718956,1.000000,0,1.000000,5.221575,0.000000,5.221575,5.221575,0.000000,5.221575,452984836.000000,0,452984836.000000,0.177843,0.000000,0.177843,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent,4000,2.125936928499406,6.290189057105958,153225,2944714,2791489,3097939,2879000.0,2881000.0,2884000.0,2879000;2875000;2883000;2878000;2878000;2878000;2883000;2880000;2879000;2881000,81092288,81093288,83972288,83975288,602148288;602149288;605024288;605027288;961932288;961933288;964816288;964818288;1319467288;1319467288;1322345288;1322349288;1726984288;1726985288;1729863288;1729866288;2085986288;2085986288;2088864288;2088867288;2443137288;2443138288;2446021288;2446027288;2801536288;2801537288;2804417288;2804420288;3157764288;3157765288;3160644288;3160646288;3514889288;3514889288;3517770288;3517773288;3871454288;3871454288;3874331288;3874335288;4240272288;4240273288;4243152288;4243155288;4594797288;4594797288;4597675288;4597678288;4952182288;4952183288;4955062288;4955065288;5309668288;5309669288;5312553288;5312556288;5661183288;5661184288;5664066288;5664069288;6026363288;6026364288;6029248288;6029251288;6379796288;6379797288;6382680288;6382683288;6736708288;6736709288;6739593288;6739595288;7090723288;7090724288;7093605288;7093608288
16,AddN,0.303,86.332,2915000.000,2516582.400,37748736,12.950,452984832,155.398, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,GPU-0,2915000.000,0.000,2915000.000,1.00,2915000.0,0.0,2915000.0,1.990564,0.000000,1.990144,61.722141,0.000000,61.709100,37748736.000000,0,37748736.000000,5.221575,0.000000,5.221575,10.443150,0.000000,10.443150,452984832.000000,0,452984832.000000,0.172506,1.884606,0.172506,tower_0/v/gradients/AddN_5,4000,1.8585628885699466,4.702446738283624,105418,2927024,2821606,3032442,2879000.0,2883000.0,2886000.0,2877000;2880000;2881000;2885000;2878000;2877000;2879000;2879000;2887000;2884000,75261288,75262288,78139288,78142288,596310288;596310288;599190288;599194288;956092288;956092288;958973288;958976288;1313640288;1313640288;1316525288;1316527288;1721167288;1721167288;1724045288;1724048288;2080151288;2080152288;2083029288;2083033288;2437333288;2437334288;2440213288;2440216288;2795691288;2795692288;2798571288;2798575288;3151910288;3151911288;3154798288;3154806288;3509084288;3509084288;3511968288;3511972288;3865651288;3865652288;3868526288;3868529288;4234478288;4234479288;4237365288;4237368288;4588999288;4588999288;4591875288;4591878288;4946391288;4946392288;4949268288;4949270288;5303874288;5303874288;5306755288;5306758288;5655351288;5655352288;5658234288;5658237288;6020561288;6020562288;6023444288;6023447288;6373958288;6373959288;6376844288;6376847288;6730913288;6730913288;6733796288;6733800288;7084919288;7084919288;7087803288;7087806288
17,MatMul,78.174,30.284,2895026.316,876726.044,9663676416,3338.027,157810688,54.511, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f16 -tr_a 1 -tr_b 0,GPU-0,2895026.316,0.000,2895026.316,1.00,2895026.3157894737,0.0,2895026.3157894737,1.976925,0.000000,1.976507,63.699066,0.000000,63.685607,9663676416.000000,0,9663676416.000000,1.819090,0.000000,1.819090,51.645155,0.000000,51.645155,157810688.000000,0,157810688.000000,1.279116,0.332567,0.332567,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,4000,1.7482420875973688,6.372397394118222,146843,2910738,2763895,3057581,2829250.0,2866500.0,2927000.0,3009000;3054000;2845000;2831000;2793000;3007000;2924000;2928000;2802000;2844000,66309288,66310288,69319288,69322288,587275288;587275288;590329288;590333288;947472288;947472288;950317288;950321288;1305071288;1305071288;1307902288;1307906288;1712643288;1712644288;1715437288;1715441288;2071209288;2071209288;2074216288;2074221288;2428550288;2428550288;2431474288;2431478288;2786833288;2786834288;2789762288;2789769288;3143377288;3143378288;3146180288;3146183288;3500469288;3500469288;3503313288;3503319288;3857015288;3857016288;3859763288;3859767288;4225892288;4225893288;4228722288;4228725288;4580184288;4580184288;4583104288;4583107288;4937538288;4937538288;4940491288;4940494288;5295183288;5295184288;5298072288;5298076288;5646881288;5646882288;5649628288;5649632288;6011876288;6011876288;6014757288;6014761288;6365359288;6365360288;6368189288;6368192288;6722209288;6722209288;6725091288;6725095288;7076379288;7076380288;7079155288;7079158288
18,MatMul,84.782,32.844,2669394.737,876726.044,9663676416,3620.175,157810688,59.119, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f16 -tr_a 0 -tr_b 1,GPU-0,2669394.737,0.000,2669394.737,1.00,2669394.736842105,0.0,2669394.736842105,1.822848,0.000000,1.822463,65.521914,0.000000,65.508070,9663676416.000000,0,9663676416.000000,1.819090,0.000000,1.819090,53.464245,0.000000,53.464245,157810688.000000,0,157810688.000000,1.132770,0.186219,0.186219,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,5000,2.4732135184567072,11.050800242435288,159973,2686810,2526837,2846782,2594000.0,2646000.0,2713250.0,2763000;2802000;2607000;2593000;2560000;2766000;2688000;2691000;2570000;2610000,69327288,69327288,72090288,72095288,590338288;590338288;593140288;593144288;950326288;950326288;952933288;952937288;1307911288;1307911288;1310504288;1310508288;1715445288;1715446288;1718006288;1718010288;2074226288;2074227288;2076993288;2076997288;2431482288;2431483288;2434171288;2434175288;2789774288;2789775288;2792466288;2792474288;3146188288;3146188288;3148758288;3148762288;3503323288;3503324288;3505934288;3505939288;3859772288;3859772288;3862483288;3862487288;4228729288;4228730288;4231322288;4231326288;4583112288;4583113288;4585841288;4585845288;4940499288;4940499288;4943210288;4943214288;5298080288;5298081288;5300729288;5300733288;5649637288;5649637288;5652191288;5652195288;6014765288;6014766288;6017410288;6017414288;6368197288;6368197288;6370791288;6370796288;6725099288;6725100288;6727748288;6727752288;7079163288;7079163288;7081707288;7081714288
19,MatMul,91.662,35.509,2469026.316,876726.044,9663676416,3913.963,157810688,63.916, 0:(128x9216) 1:(9216x4096)->(128x4096) -t f16 -tr_a 0 -tr_b 0,GPU-0,2469026.316,0.000,2469026.316,1.00,2469026.3157894737,0.0,2469026.3157894737,1.686023,0.000000,1.685666,67.207937,0.000000,67.193736,9663676416.000000,0,9663676416.000000,1.819090,0.000000,1.819090,55.283336,0.000000,55.283336,157810688.000000,0,157810688.000000,1.002820,0.056268,0.056268,tower_0/v/cg/affine0/xw_plus_b/MatMul,2000,2.3935043135016656,11.648324451678938,131849,2481595,2349747,2613444,2390250.0,2463000.0,2521750.0,2670000;2624000;2451000;2385000;2387000;2669000;2518000;2513000;2409000;2461000,53528288,53528288,56198288,56200288,574426288;574427288;577051288;577053288;935187288;935187288;937638288;937641288;1292906288;1292906288;1295291288;1295293288;1700524288;1700524288;1702911288;1702914288;2058435288;2058435288;2061104288;2061106288;2416051288;2416051288;2418569288;2418572288;2774365288;2774366288;2776879288;2776881288;3131216288;3131216288;3133625288;3133630288;3488066288;3488066288;3490527288;3490530288;3844971288;3844971288;3847332288;3847335288;4213821288;4213821288;4216189288;4216191288;4567701288;4567701288;4570224288;4570227288;4924994288;4924994288;4927537288;4927539288;5282815288;5282815288;5285291288;5285293288;5634856288;5634856288;5637221288;5637223288;5999749288;5999750288;6002134288;6002136288;6353048288;6353048288;6355558288;6355562288;6710101288;6710101288;6712510288;6712512288;7064273288;7064273288;7066673288;7066676288
20,Mul,0.413,78.318,2142184.211,1677721.622,37748736,17.622,301989892,140.973, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,GPU-0,2142184.211,0.000,2142184.211,1.00,2142184.210526316,0.0,2142184.210526316,1.462832,0.000000,1.462523,68.670769,0.000000,68.656259,37748736.000000,0,37748736.000000,3.481050,0.000000,3.481050,13.924200,0.000000,13.924200,301989892.000000,0,301989892.000000,0.243978,1.383357,0.243978,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,9000,3.7764824399024555,19.000218893554596,726337,2261143,1534806,2987480,1984000.0,1988000.0,2155500.0,3126000;1994000;2300000;1986000;1985000;2368000;3522000;1980000;1984000;1983000,1533288,1535288,4661288,4668288,522868288;522868288;524862288;524866288;886051288;886052288;888352288;888359288;1243372288;1243372288;1245358288;1245360288;1651318288;1651319288;1653304288;1653307288;2006590288;2006590288;2008958288;2008964288;2365202288;2365202288;2368724288;2368733288;2723521288;2723522288;2725502288;2725504288;3087090288;3087091288;3089075288;3089078288;3439040288;3439041288;3441024288;3441027288;3796758288;3796759288;3798919288;3798926288;4170020288;4170020288;4172007288;4172009288;4517121288;4517122288;4519096288;4519098288;4874072288;4874073288;4876046288;4876048288;5232247288;5232248288;5234234288;5234237288;5585905288;5585906288;5587894288;5587896288;5950615288;5950615288;5952599288;5952601288;6306057288;6306058288;6312154288;6312161288;6660666288;6660666288;6662654288;6662656288;7015361288;7015363288;7018508288;7018515288
21,Mul,0.444,84.289,1990447.368,1677721.622,37748736,18.965,301989892,151.720, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,GPU-0,1990447.368,0.000,1990447.368,1.00,1990447.3684210526,0.0,1990447.3684210526,1.359216,0.000000,1.358928,70.029984,0.000000,70.015188,37748736.000000,0,37748736.000000,3.481050,0.000000,3.481050,17.405249,0.000000,17.405249,301989892.000000,0,301989892.000000,0.145555,1.284948,0.145555,tower_0/v/mul_12,2000,2.2082141099592127,6.413450963394561,79185,2001643,1922458,2080828,1968000.0,1972500.0,1976750.0,1968000;1964000;1972000;1973000;1963000;1965000;1970000;1968000;1968000;1978000,78252288,78252288,80220288,80222288,599307288;599308288;601272288;601274288;959085288;959086288;961058288;961059288;1316630288;1316631288;1318604288;1318606288;1724157288;1724158288;1726121288;1726123288;2083143288;2083144288;2085109288;2085111288;2440324288;2440324288;2442294288;2442296288;2798687288;2798687288;2800655288;2800656288;3154936288;3154936288;3156904288;3156908288;3512081288;3512082288;3514060288;3514062288;3868637288;3868637288;3870602288;3870604288;4237472288;4237472288;4239449288;4239451288;4591986288;4591987288;4593953288;4593955288;4949377288;4949377288;4951345288;4951347288;5306864288;5306864288;5308837288;5308839288;5658348288;5658348288;5660321288;5660323288;6023553288;6023553288;6025529288;6025530288;6376957288;6376957288;6378931288;6378933288;6733905288;6733905288;6735880288;6735882288;7087916288;7087917288;7089888288;7089890288
22,Transpose,0.000,47.748,1841815.789,879428.356,1,0.000,158297104,85.946, 0:(128x227x227x3) 1:(4)->(128x3x227x227),GPU-0,1841815.789,0.000,1841815.789,1.00,1841815.7894736845,0.0,1841815.7894736845,1.257720,0.000000,1.257454,71.287704,0.000000,71.272642,1.000000,0,1.000000,1.824697,0.000000,1.824697,49.826065,0.000000,49.826065,158297104.000000,0,158297104.000000,0.594172,0.000000,0.594172,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,5000,-0.04034896821064061,2.7999066747990895,113321,1842690,1729370,1956011,1786000.0,1846500.0,1940250.0,2033000;1865000;1620000;1865000;1827000;1840000;1802000;1958000;1694000;1824000,7134288,7134288,9167288,9172288,530441288;530441288;532306288;532308288;892970288;892970288;894590288;894593288;1250950288;1250951288;1252816288;1252824288;1658919288;1658919288;1660746288;1660752288;2014161288;2014162288;2016002288;2016007288;2372537288;2372538288;2374340288;2374346288;2731226288;2731226288;2733184288;2733190288;3089082288;3089082288;3090776288;3090782288;3446554288;3446554288;3448378288;3448384288;3804436288;3804436288;3806091288;3806094288;4172013288;4172014288;4173688288;4173692288;4524635288;4524635288;4526591288;4526595288;4881014288;4881014288;4882988288;4882993288;5239547288;5239548288;5241308288;5241311288;5593403288;5593403288;5595220288;5595223288;5957896288;5957896288;5959759288;5959763288;6308506288;6308506288;6310123288;6310125288;6668196288;6668197288;6670067288;6670071288;7020979288;7020979288;7022653288;7022656288
23,Cast,0.000,92.784,1808210.526,1677721.600,1,0.000,301989888,167.010, 0:(9216x4096)->(9216x4096) -DstT f32 -SrcT f16,GPU-0,1808210.526,0.000,1808210.526,1.00,1808210.5263157894,0.0,1808210.5263157894,1.234772,0.000000,1.234511,72.522476,0.000000,72.507153,1.000000,0,1.000000,3.481050,0.000000,3.481050,20.886299,0.000000,20.886299,301989888.000000,0,301989888.000000,0.027357,0.000000,0.027357,tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast,2000,3.536236383045143,15.45795241097323,70408,1819762,1749354,1890170,1796250.0,1802000.0,1809750.0,1802000;1814000;1798000;1778000;1797000;1800000;1809000;1819000;1795000;1790000,73431288,73431288,75233288,75235288,594469288;594469288;596283288;596285288;954266288;954266288;956064288;956067288;1311834288;1311834288;1313612288;1313615288;1719336288;1719337288;1721134288;1721138288;2078324288;2078324288;2080124288;2080127288;2435498288;2435498288;2437307288;2437309288;2793832288;2793833288;2795652288;2795657288;3150089288;3150089288;3151884288;3151886288;3507267288;3507267288;3509057288;3509060288;3863810288;3863811288;3865620288;3865623288;4232653288;4232653288;4234451288;4234453288;4587169288;4587169288;4588972288;4588974288;4944538288;4944539288;4946363288;4946366288;5302058288;5302059288;5303847288;5303850288;5653520288;5653520288;5655323288;5655326288;6018741288;6018742288;6020534288;6020536288;6372122288;6372123288;6373926288;6373930288;6729077288;6729077288;6730884288;6730887288;7083079288;7083080288;7084880288;7084885288
24,BiasAdd,0.250,47.429,1678868.421,796266.667,17915904,10.671,143328000,85.372, 0:(128x192x27x27) 1:(192)->(128x192x27x27) -t f16 -data_format NHWC,GPU-0,1678868.421,0.000,1678868.421,1.00,1678868.4210526315,0.0,1678868.4210526315,1.146448,0.000000,1.146206,73.668924,0.000000,73.653358,17915904.000000,0,17915904.000000,1.652148,0.000000,1.652148,58.676009,0.000000,58.676008,143328000.000000,0,143328000.000000,0.545262,1.086030,0.545262,tower_0/v/cg/conv1/BiasAdd,7000,0.19310953792508018,1.1503272177152577,517093,1684548,1167455,2201640,1154750.0,1445500.0,2261000.0,1153000;1466000;2282000;2223000;1112000;1425000;1146000;1154000;2278000;1345000,28860288,28862288,30015288,30020288,549595288;549595288;551061288;551067288;909537288;909538288;911820288;911824288;1267386288;1267387288;1269610288;1269613288;1674916288;1674916288;1676028288;1676031288;2032662288;2032663288;2034088288;2034091288;2391217288;2391218288;2392364288;2392367288;2749449288;2749450288;2750604288;2750611288;3105517288;3105518288;3107796288;3107801288;3462507288;3462508288;3463853288;3463856288;3819699288;3819700288;3821528288;3821538288;4188612288;4188613288;4190905288;4190909288;4542691288;4542692288;4544034288;4544038288;4899823288;4899824288;4901178288;4901182288;5258032288;5258033288;5259168288;5259171288;5609633288;5609634288;5611951288;5611954288;5975304288;5975305288;5976447288;5976451288;6327846288;6327847288;6330234288;6330238288;6684665288;6684666288;6686897288;6686900288;7039041288;7039042288;7041238288;7041242288
25,BiasAdd,0.357,67.681,1627289.474,1101370.311,24780800,15.228,198246656,121.826, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f16 -data_format NHWC,GPU-0,1627289.474,0.000,1627289.474,1.00,1627289.4736842106,0.0,1627289.4736842106,1.111226,0.000000,1.110991,74.780150,0.000000,74.764350,24780800.000000,0,24780800.000000,2.285197,0.000000,2.285197,39.760497,0.000000,39.760497,198246656.000000,0,198246656.000000,0.303512,1.051476,0.303512,tower_0/v/cg/conv0/BiasAdd,4000,3.7374374444081107,19.88472994628327,216850,1656595,1439745,1873445,1555250.0,1580000.0,1677250.0,1905000;2820000;1542000;1805000;1558000;1621000;1605000;1855000;1559000;1575000,17817288,17817288,19722288,19726288,538940288;538940288;541760288;541769288;901656288;901657288;903199288;903202288;1259415288;1259415288;1261220288;1261223288;1667230288;1667230288;1668788288;1668791288;2023466288;2023466288;2025087288;2025090288;2381802288;2381802288;2383407288;2383410288;2740054288;2740055288;2741910288;2741916288;3097779288;3097780288;3099339288;3099343288;3454800288;3454801288;3456376288;3456379288;3812047288;3812047288;3813592288;3813595288;4180618288;4180618288;4182136288;4182139288;4533466288;4533466288;4535072288;4535076288;4890487288;4890487288;4892097288;4892100288;5248499288;5248500288;5250099288;5250103288;5601690288;5601690288;5603245288;5603248288;5966338288;5966339288;5967887288;5967894288;6320214288;6320214288;6321758288;6321762288;6676642288;6676642288;6678173288;6678176288;7030995288;7030996288;7032546288;7032550288
26,ReluGrad,0.376,106.933,1544947.368,1652053.333,24780800,16.040,297369600,192.479, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f16,GPU-0,1544947.368,0.000,1544947.368,1.00,1544947.3684210526,0.0,1544947.3684210526,1.054997,0.000000,1.054774,75.835147,0.000000,75.819124,24780800.000000,0,24780800.000000,3.427792,0.000000,3.427792,27.795141,0.000000,27.795141,297369600.000000,0,297369600.000000,0.000000,0.998070,0.000000,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,4000,3.6386096053906836,17.44984471852501,101713,1561667,1459953,1663380,1516000.0,1535000.0,1560750.0,1585000;1561000;1586000;1546000;1560000;1510000;1559000;1586000;1550000;1531000,138311288,138311288,139896288,139900288,660217288;660217288;661778288;661782288;1020348288;1020349288;1021935288;1021939288;1377939288;1377940288;1379486288;1379489288;1784939288;1784939288;1786499288;1786503288;2143282288;2143283288;2144793288;2144796288;2501015288;2501016288;2502575288;2502579288;2859621288;2859621288;2861207288;2861211288;3215911288;3215911288;3217461288;3217464288;3572044288;3572045288;3573576288;3573580288;3929306288;3929306288;3930867288;3930871288;4297468288;4297469288;4299001288;4299005288;4652089288;4652089288;4653623288;4653626288;5009607288;5009607288;5011105288;5011109288;5366090288;5366090288;5367599288;5367602288;5719533288;5719533288;5721119288;5721122288;6083202288;6083202288;6084718288;6084722288;6438160288;6438160288;6439744288;6439747288;6793626288;6793627288;6795142288;6795146288;7147585288;7147585288;7149101288;7149105288
27,Cast,0.000,109.804,1527921.053,1677721.600,1,0.000,301989888,197.648, 0:(9216x4096)->(9216x4096) -DstT f16 -SrcT f32,GPU-0,1527921.053,0.000,1527921.053,1.00,1527921.0526315789,0.0,1527921.0526315789,1.043371,0.000000,1.043150,76.878518,0.000000,76.862274,1.000000,0,1.000000,3.481050,0.000000,3.481050,24.367349,0.000000,24.367349,301989888.000000,0,301989888.000000,0.000000,0.000000,0.000000,tower_0/v/cg/affine0/Cast,2000,3.8791119302647425,17.1578558321002,75921,1543214,1467294,1619135,1517250.0,1524500.0,1534750.0,1521000;1528000;1524000;1512000;1518000;1514000;1547000;1535000;1540000;1521000,5607288,5607288,7128288,7130288,528906288;528906288;530434288;530437288;891439288;891440288;892964288;892966288;1249432288;1249432288;1250944288;1250947288;1657393288;1657394288;1658912288;1658915288;2012639288;2012639288;2014153288;2014157288;2370975288;2370976288;2372523288;2372529288;2729683288;2729684288;2731219288;2731221288;3085544288;3085544288;3087084288;3087087288;3445025288;3445026288;3446547288;3446550288;3802911288;3802912288;3804429288;3804431288;4168485288;4168486288;4170011288;4170015288;4523111288;4523112288;4524629288;4524631288;4879477288;4879477288;4881006288;4881009288;5238034288;5238034288;5239540288;5239543288;5591881288;5591881288;5593398288;5593400288;5956360288;5956361288;5957888288;5957891288;6306989288;6306989288;6308500288;6308502288;6666684288;6666684288;6668191288;6668193288;7019451288;7019452288;7020973288;7020975288
